User,Review,Rating,Date,review_nepali
A Google user,Ramro Internet hola Nepal ma vanne soch ma worldlink ko net jodiyo. 30 Mbps ko connection xa Speed feri 0.4 mbps dinxa malai MBps rw mbps ko barema taha xa samjhauna na khoje hunxa. Connection garda Fpp pani Vanena ahile Fpp vanxa...... Connected device ma solo hunxa 30 Mbps ko connection ma pani chaldaina.....Complain garyo Tyo din chalxa....Arko din feri testai nai ho... duisa vari tanna 29 Mbps samma speed dinxa sajha 8 baje feri testai ho...... Ramro chalxa ki vanera secondary router jodyo feri testai ho ...... ntc ko 2g vanda pani slow internet.... Ani ma dang Bata ho malai aru thau ko taha vayena.... WORST ISP ever seen......Mail send garyo reply nai xaina.... hami lai yesto net chayinna mero lage ko sabai Paisa firta diye rw router lage hunxa...... I could rate 0 star if available for internet....,1,2018-11-16 20:34:42,रम्रो Internet होल Nepal ma वन्ने सोछ् ma worldlink को net जोदियो. 30 म्ब्प्स् को connection छ Speed फ़ेरि 0. 4 म्ब्प्स् दिन्छ मलै म्ब्प्स् र्w म्ब्प्स् को बरेम तह छ सम्झौन न खोजे हुन्छ. Connection गर्द फ़्प्प् पनि वनेन अहिले फ़्प्प् वन्छ...... Connected device ma solo हुन्छ 30 म्ब्प्स् को connection ma पनि छल्दैन..... Complain गर्यो त्यो din छल्छ.... अर्को din फ़ेरि तेस्तै नै ho... दुइस वरि तन्न 29 म्ब्प्स् सम्म speed दिन्छ सझ 8 बजे फ़ेरि तेस्तै ho...... रम्रो छल्छ ki वनेर secondary router जोद्यो फ़ेरि तेस्तै ho...... न्त्च् को २ग् vanda पनि slow internet.... अनि ma dang बत ho मलै अरु थौ को तह वयेन.... WORST ISP ever seen...... Mail send गर्यो reply नै छैन.... हमि लै येस्तो net छयिन्न मेरो लगे को सबै Paisa फ़िर्त दिये र्w router लगे हुन्छ...... I could rate 0 star if available for internet....
A Google user,net chai lastai slow chha hai milne bhako bhae minus ma rating dinthe net 20 mbps re tait 100kbps ma ni chaldaina baa suru ma thikai thyo tesaile 3 month ko subscribe gareko tespachhi aukat dekhai goni worldlink youtube ta k facebook pani chaldaina tait esto isp kasaile pani na halnu pachhutaunu parla feri,1,2019-01-02 21:32:48,net छै लस्तै slow छ्ह है मिल्ने भको भए minus ma rating दिन्थे net 20 म्ब्प्स् re तैत् १००क्ब्प्स् ma नि छल्दैन baa सुरु ma थिकै थ्यो तेसैले 3 month को subscribe गरेको तेस्पछ्हि औकत् देखै गोनि worldlink योउतुबे ta k फ़चेबोओक् पनि छल्दैन तैत् एस्तो इस्प् कसैले पनि न हल्नु पछ्हुतौनु पर्ल फ़ेरि
A Google user,कबाडी एप्स।एक पटक अन इन्स्टल गरेपछी भेरी फिकेसन कोड नै पठाउदैन।,1,2018-11-03 09:55:59,कबा डी एप् स। एक पटक अन इन् स् टल गरे पछी भे री फि के सन को ड नै पठा उदै न।
A Google user,Chado net fic gar latti khalas myakuri paisa lute xa net lamo jasto chalcha geda net,1,2020-03-25 17:30:13,छदो net फ़िच् gar लत्ति खलस् म्यकुरि paisa lute छ net लमो जस्तो छल्छ गेद net
A Google user,Code ja pathaunnna yrr kabadi app,1,2018-11-12 11:11:03,Code ja पथौन्न्न य्र्र् कबदि app
A Google user,dami dami dami,5,2019-02-18 18:38:16,दमि दमि दमि
A Google user,Saddhai phone ma matra jhulayera rakhdincha yar problem vanda kheri What do you think about the costumers? Suru ma paisa line bela samma you give best service(dekhauna ko lagi)...ani jaba paisa aauchu u show ur actual service 1 barsa ma 1 maina ta afai net katdinchan yar Too poor service,1,2018-09-22 12:05:31,सद्धै phone ma मत्र झुलयेर रख्दिन्छ यर् problem vanda खेरि What do you think about the costumers? सुरु ma paisa line बेल सम्म you give best service( देखौन को लगि)... अनि जब paisa अऔछु you show you are actual service 1 बर्स ma 1 मैन ta अफ़ै net कत्दिन्छन् यर् Too poor service
A Google user,Net bhnacha 30 mbs speed net chalcha matra 10 mbhs ko matra rati bhya se net nai chaldina ..paisa lincha 30 ko chlcha tho pani bhla bhla 10 ko.sped hoina slow motion ma,1,2018-10-21 18:56:17,Net भ्नछ 30 म्ब्स् speed net छल्छ मत्र 10 म्भ्स् को मत्र रति भ्य से net नै छल्दिन.. paisa लिन्छ 30 को छ्ल्छ though पनि भ्ल भ्ल 10 को. sped होइन slow motion ma
A Google user,Net matra janxa ...game khelda kheldai 2choti restrat garnu parxa ...k ho yesto .. vayana ni...kun din router futai dinxu,1,2020-08-02 15:34:38,Net मत्र जन्छ... game खेल्द खेल्दै २छोति रेस्त्रत् गर्नु पर्छ... k ho येस्तो.. वयन नि... कुन् din router फ़ुतै दिन्छु
A Google user,Put remove acount option plz..,3,2018-09-11 09:44:16,Put remove अचोउन्त् option प्ल्ज़्..
A Google user,Chya chta kaam chaina install garera,1,2018-10-07 17:19:39,छ्य छ्त कअम् छैन install गरेर
A Google user,zero dina namilera 1star deko,1,2020-03-13 21:08:31,zero दिन नमिलेर १स्तर् देको
A Google user,Awosome✌️✌️✌️,5,2018-10-17 10:56:17,अwओसोमे✌️✌️✌️
A Google user,Hawa app,1,2018-10-23 18:58:19,हwअ app
A Google user,Ok,3,2018-10-20 10:24:48,ओक्
A Google user,Yoo,5,2018-10-04 18:38:58,योओ
A Google user,Gud,5,2018-10-21 10:17:32,गुद्
A Google user,Service ok,5,2018-10-22 10:32:34,Service ओक्
A Google user,I am unable to change my password and wifi ssid,1,2018-08-28 16:59:36,I am unable to change my password and wइफ़ि स्सिद्
A Google user,Cool and stable Best app in nepal for wifi management,5,2018-09-11 23:00:01,Cool and stable Best app in नेपल् for wइफ़ि management
A Google user,Iam not get code number,5,2018-09-10 19:49:45,इअम् not get code number
A Google user,babal,5,2019-02-08 23:28:08,बबल्
A Google user,👍👍👍👍👍,5,2018-09-20 07:50:34,👍👍👍👍👍
A Google user,Mac filter vako vaye 5 star dinthey,1,2018-08-21 16:30:41,Mac filter वको वये 5 star दिन्थेय्
A Google user,"1.5 Mbps halda pani net speed slow thyo, paisa thapera 20 Mbps halda pani 
speed thyakkai testai slow cha. Timaru internet company haruko chartikala k 
raicha bhanera India ma reliance jio le dekhai nai sakeko cha. Ek din malai 
ramro position pugna deo, ani ma sab nikalchu.",1,2018-08-10 20:41:34,"1. 5 म्ब्प्स् हल्द पनि net speed slow थ्यो, paisa थपेर 20 म्ब्प्स् हल्द पनि speed थ्यक्कै तेस्तै slow cha. Timaru internet company हरुको छर्तिकल k रैछ भनेर India ma reliance जिओ ले देखै नै सकेको cha. एक् din मलै रम्रो position पुग्न देओ, अनि ma सब् निकल्छु."
A Google user,"first ma ta net ko speed ley yo aap kholna pani slow bhayera time 
lagxa..plus yo app le kai kam lagena bakwas aap",1,2018-08-11 00:10:51,first ma ta net को speed ley yo अअप् खोल्न पनि slow भयेर time लग्छ.. plus yo app ले कै कम् lagena बक्wअस् अअप्
A Google user,App mah mac filter ko features pani add garnu paryo ne,3,2018-08-07 21:07:10,App मह् mac filter को features पनि add गर्नु पर्यो ne
A Google user,impresive,5,2019-03-14 11:20:20,इम्प्रेसिवे
A Google user,Suuuuuppppppeeeeeer world link,5,2018-08-11 17:22:13,सुउउउउप्प्प्प्प्पेएएएएएर् world link
A Google user,"Plz try other wifi dont go with it free bhanera tetro paisa thagera net 
slow tv slow everything slow kehi parera center ma call garnu paryo bhane 
atleast 100 rs balance halera matra call garnu parne other wise balance na 
sakke samma ta kam nai hudiana worldlink ko",1,2018-06-27 11:57:36,प्ल्ज़् try other wइफ़ि do not go with it free भनेर तेत्रो paisa थगेर net slow त्व् slow everything slow केहि परेर center ma call गर्नु पर्यो भने अत्लेअस्त् 100 rs balance हलेर मत्र call गर्नु पर्ने other wise balance न सक्के सम्म ta कम् नै हुदिअन worldlink को
A Google user,"When we use safenet to block communications like fb youtube .. it doesnot 
block in cell phones it block in pc only.. fix that pls",3,2018-06-11 21:52:00,When we use सफ़ेनेत् to block communications like फ़्ब् योउतुबे.. it दोएस्नोत् block in cell phones it block in pc only.. fix that प्ल्स्
A Google user,"Thug worldlink. I don't get how they manage to escape monitoring authority. 
Thagerai kamaune bhayo worldlink le.",1,2018-06-18 00:15:19,Thug worldlink. I do not get how they manage to escape monitoring authority. थगेरै कमौने भयो worldlink ले.
A Google user,"नेपाल मा यस्तो खाल्को सेवा मैले छ भनेर सोचेको थिएन छिटो समस्या सामाधान अनि 
net पनि छिटो भन्दा छिटो WOW I Love Worldlink anf wlink app 😍😁😀",5,2018-08-03 17:49:00,ने पा ल मा यस् तो खा ल् को से वा मै ले छ भने र सो चे को थि एन छि टो समस् या सा मा धा न अनि net पनि छि टो भन् दा छि टो WOW I Love Worldlink अन्फ़् wलिन्क् app😍😁😀
A Google user,"yo app bata arulai dinye net limitations ghataunye badhaunye milauna paryo 
next update ma",1,2018-07-27 23:20:22,yo app बत अरुलै दिन्ये net limitations घतौन्ये बधौन्ये मिलौन पर्यो next update ma
A Google user,"Net pani khattam aajkal worldlink app pani khattam sayad customer badi vayo 
hola worldlink lai",1,2018-07-27 20:09:15,Net पनि खत्तम् अअज्कल् worldlink app पनि खत्तम् सयद् customer बदि वयो होल worldlink लै
A Google user,Kawadi net.... fraud...,1,2018-06-21 08:05:19,कwअदि net.... fraud...
A Google user,hamilai fullyrouter access hunu paryo,2,2018-06-11 16:34:37,हमिलै फ़ुल्ल्य्रोउतेर् access हुनु पर्यो
A Google user,Helpfull,5,2018-08-23 19:05:39,हेल्प्फ़ुल्ल्
A Google user,😡😡😠😠😬😬😬💩💩👎👎👎,1,2018-07-13 18:11:12,😡😡😠😠😬😬😬💩💩👎👎👎
A Google user,Worldlink sucks,1,2018-06-23 13:18:10,Worldlink sucks
A Google user,Slo,1,2018-09-03 21:15:33,स्लो
A Google user,Clou,5,2018-07-06 06:21:41,च्लोउ
A Google user,"Ghanta jasto app. Safe net ma gayi youtube, facebook ra anya app haru lai blacklist ma rakhda aafule pani na chalaunu sakda rahecha ghanta k faida bhayo safenet use garnu ko. Hamro device ma connected users lai control nai garnu sakdina hamile. Mac system chai kaha harayo mula. Ghanta jasto app developer haru kera khau",1,2018-03-29 14:54:24,"घन्त जस्तो app. Safe net ma गयि योउतुबे, फ़चेबोओक् र अन्य app हरु लै blacklist ma रख्द अअफ़ुले पनि न छलौनु सक्द रहेछ घन्त k फ़ैद भयो सफ़ेनेत् use गर्नु को. हम्रो device ma connected users लै control नै गर्नु सक्दिन हमिले. Mac system छै कह हरयो मुल. घन्त जस्तो app developer हरु केर खौ"
A Google user,Koi ni 1 year subscription na linu hola natra grahak jasto hoina murga jasto behave huncha maile 3ko thadka offer ma 1 year subscription leyeko ko ani new jhakkas offer aayo call gari sodhya ta mero account ma rs 1802 add garya new offer ma jancha ani sabai jhakkas offer ko benifit lina sakincha re bhanya ta paisa tire pachi na ta purano net tv subscription milcha re nata naya nai kina bhanda new offer ma gaye pachi purano customer le poudaina re ani mero tire ko paisa ko value kta offer poudaina bhanya plz reply responsibly thanks,1,2018-03-31 21:43:10,कोइ नि 1 year subscription न लिनु होल नत्र ग्रहक् जस्तो होइन मुर्ग जस्तो behave हुन्छ मैले ३को थद्क offer ma 1 year subscription लेयेको को अनि new झक्कस् offer अअयो call गरि सोध्य ta मेरो account ma rs 1802 add गर्य new offer ma जन्छ अनि सबै झक्कस् offer को बेनिफ़ित् लिन सकिन्छ re भन्य ta paisa tire पछि न ta पुरनो net त्व् subscription मिल्छ re नत नय नै kina भन्द new offer ma गये पछि पुरनो customer ले पोउदैन re अनि मेरो tire को paisa को value क्त offer पोउदैन भन्य प्ल्ज़् reply responsibly thanks
