Channel Name,Video Name,Review,Commenter Name,Date/Time,review_nepali
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Anuhar herna Anuhar🤣🤣🤣,@Hitler-12345,2024-03-01T21:42:30Z,अनुहर् हेर्न अनुहर्🤣🤣🤣
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Preeti just wow😍😍😘😊,@ajthapa3230,2024-03-01T21:34:21Z,प्रेएति just wow😍😍😘😊
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",❤❤❤❤WHAT A PLAYER PREETI RAI❤❤,@Kasa690,2024-03-01T17:45:35Z,❤❤❤❤ WHAT A PLAYER PREETI RAI❤❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Preeti ❤❤❤❤❤❤❤❤,@SapanaRai-mn2gz,2024-03-01T17:38:14Z,प्रेएति❤❤❤❤❤❤❤❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Preeti Rai ❤️❤️,@yamunalawati3581,2024-03-01T17:26:39Z,प्रेएति रै❤️❤️
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Maya lakdo nani le messi sara nai goal hane paxi mero man xuyo❤❤❤,@Laro-b5o,2024-03-01T16:03:42Z,Maya लक्दो ननि ले मेस्सि सर नै goal हने पछि मेरो man छुयो❤❤❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3","so sweet thank u,kati ramro kura hajurko ji hos,",@gajendramanikulung3174,2024-03-01T15:38:41Z,"so sweet thank you, कति रम्रो कुर हजुर्को जि hos,"
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3","प्रीती बहिनी लगायत सम्पुर्ण टिमलाई बधाई छ🎉 बहिनीको भाव र खेल हेर्दा खेलमा सुन्दर भविष्य देखिन्छ। 
धेरै धेरै शुभकामना प्रीती बहिनी",@chandrashorrai2723,2024-03-01T10:11:00Z,प् री ती बहि नी लगा यत सम् पु र् ण टि मला ई बधा ई छ🎉 बहि नी को भा व र खे ल हे र् दा खे लमा सु न् दर भवि ष् य दे खि न् छ। धे रै धे रै शु भका मना प् री ती बहि नी
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Preti bahini ko khel pass yekdamai dami same like messi ❤❤❤❤🎉🎉😢😮😮,@Manugurung-ct8cf,2024-03-01T09:55:50Z,प्रेति बहिनि को खेल् pass येक्दमै दमि same like मेस्सि❤❤❤❤🎉🎉😢😮😮
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",मेरी pyari ❤,@raisourya8377,2024-03-01T07:17:15Z,मे री प्यरि❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Wow  super preeti rai❤,@BIKASHKUMARKARKI,2024-03-01T05:33:12Z,Wow super प्रेएति रै❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Congratulation preeti ❤😘,@sushmitarai6489,2024-03-01T02:34:40Z,Congratulation प्रेएति❤😘
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",बधाई प्रिती राई नानी🎉🎉🎉🎉 आज पनि साहस बरकरार रहोस🎉🎉🎉🎉🎉,@hurhurresalala,2024-02-29T08:39:37Z,बधा ई प् रि ती रा ई ना नी🎉🎉🎉🎉 आज पनि सा हस बरकरा र रहो स🎉🎉🎉🎉🎉
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",best of lock preety ननु,@rajugrg4726,2024-02-29T05:23:06Z,best of lock प्रेएत्य् ननु
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Recepect preeti rai❤❤❤❤👍️,@nitaraut3710,2024-02-29T04:55:57Z,रेचेपेच्त् प्रेएति रै❤❤❤❤👍️
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Proud of u nani,@ratnathapa246,2024-02-29T03:22:10Z,Proud of you ननि
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",कद सानो तर क्षमता विलक्षण ।। प्रीति राई।।नेपालको फुटबलको नक्षत्र।।,@omprakashshakya1911,2024-02-28T22:22:58Z,कद सा नो तर क् षमता वि लक् षण।। प् री ति रा ई।। ने पा लको फु टबलको नक् षत् र।।
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Prite🎉🎉🎉,@SantoshRai-po6kk,2024-02-28T17:44:33Z,प्रिते🎉🎉🎉
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",सर्बप्रथम सबै खेलाडी टिमलाई हार्दिक बधाई छ एक्लैले मात्र कोशिश गरेर कुनै पनि कार्य सफल अबस्य हुन्न त्यस कारण  सबै खेलाडी टिमलाई फेरि पनि एकमुष्टमा बधाई तथा फाइनलमा जित हासिल गर्नको लागि अनगिन्ती शुभकामना✊✊✊✊✊,@rajendranembang1973,2024-02-28T17:34:34Z,सर् बप् रथम सबै खे ला डी टि मला ई हा र् दि क बधा ई छ एक् लै ले मा त् र को शि श गरे र कु नै पनि का र् य सफल अबस् य हु न् न त् यस का रण सबै खे ला डी टि मला ई फे रि पनि एकमु ष् टमा बधा ई तथा फा इनलमा जि त हा सि ल गर् नको ला गि अनगि न् ती शु भका मना✊✊✊✊✊
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",❤❤❤❤❤❤,@nepalmadenbrand8125,2024-02-28T16:02:18Z,❤❤❤❤❤❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Wow Preeti nani khel Pani ramro bichar Pani ramro ettiko chai sabai xoriharu hunu parxa hai ramro khelnu kasle k bhanxaki bhanera nasochnu ekdam free bhaera khelnu best of lock,@sushilalimbu8857,2024-02-28T13:28:34Z,Wow प्रेएति ननि खेल् पनि रम्रो बिछर् पनि रम्रो एत्तिको छै सबै छोरिहरु हुनु पर्छ है रम्रो खेल्नु कस्ले k भन्छकि भनेर नसोछ्नु एक्दम् free भएर खेल्नु best of lock
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Preeti rai ko big fan ma,@nembanglokenvlogs7237,2024-02-28T11:50:33Z,प्रेएति रै को big fan ma
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,@jimeenilam2451,2024-02-28T05:32:40Z,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Waff champion game her era aaune koko hunuhunxa😂,@ShovaBhujel-w4p,2024-02-28T05:06:24Z,Wअफ़्फ़् champion game her era अऔने कोको हुनुहुन्छ😂
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",wow petri sis cings🎉🎉,@tejbist5807,2024-02-28T04:09:42Z,wow पेत्रि sis चिन्ग्स्🎉🎉
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",यो भिडियो एकबर्श पछि अब भाईरल हुने भो शुभकामना प्रीती कुलुङ लाई,@shivrajrai9086,2024-02-28T03:27:01Z,यो भि डि यो एकबर् श पछि अब भा ईरल हु ने भो शु भका मना प् री ती कु लु ङ ला ई
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3","Aajko jiudo bhagwan 2 jna cheli haru❤❤❤🙏🙏🙏🙏
Aaj ko kurakani sunda time gako thahai bhayena🙏🙏",@HAPPY-zs1ge,2024-02-28T03:22:14Z,अअज्को जिउदो भग्wअन् 2 ज्न छेलि हरु❤❤❤🙏🙏🙏🙏 अअज् को कुरकनि सुन्द time गको थहै भयेन🙏🙏
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Love u preety sis.yesari nai khelnu.best of luck mero bahini,@dineshsunuwar8119,2024-02-28T02:46:50Z,Love you प्रेएत्य् sis. येसरि नै खेल्नु. best of luck मेरो बहिनि
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Nice preeti,@langhalimagar5596,2024-02-28T01:55:36Z,Nice प्रेएति
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",कति मिठो गोल पृती बहिनिको जय नेपाल्🇳🇵⚽️,@vuzelvuzel1082,2024-02-27T21:12:26Z,कति मि ठो गो ल पृ ती बहि नि को जय ने पा ल्🇳🇵⚽️
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Preeti rai love you ❤❤,@amanlamatamang,2024-02-27T21:03:02Z,प्रेएति रै love you❤❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",👍👍👍👍👍💌💌💌💌🙏🙏🙏🙏,@manikumarrai5826,2024-02-27T16:37:07Z,👍👍👍👍👍💌💌💌💌🙏🙏🙏🙏
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Bolna najanne host k heightle Sano vaneko umerle vannu ni,@mayalama2263,2024-02-27T15:53:05Z,बोल्न नजन्ने host k हेइघ्त्ले सनो वनेको उमेर्ले वन्नु नि
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",👍👍👍🙏🙏🙏,@ashishlimbu9571,2024-02-27T12:58:41Z,👍👍👍🙏🙏🙏
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",https://youtu.be/yEuVhkK9-1w?si=Q4mPO4CxLo-wAM0n,@Kirawaxa,2024-02-27T10:39:01Z,ह्त्त्प्स्:।। योउतु. be। येउव्ह्क्क्९- १w? si= क़्४म्पो४च्छ्लो- wअम्०न्
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Big fan preeti rai❤,@prabinrai6239,2024-02-27T02:13:57Z,Big fan प्रेएति रै❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",नेपाली football को messi.....even men or women...respect 🙌 🤲 🙏,@jrs696,2024-02-26T21:04:56Z,ने पा ली football को मेस्सि..... even men or women... respect🙌🤲🙏
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",Dd good job and priti bahini good luck🎉,@SamyogLama-j4y,2024-02-26T20:15:09Z,Dd good job and प्रिति बहिनि good luck🎉
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",preety❤❤❤❤,@sudeshrai,2024-02-26T11:58:06Z,प्रेएत्य्❤❤❤❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",❤❤❤,@Yakthungma7vlog,2024-02-26T11:54:49Z,❤❤❤
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3",best player priti R,@toprana1164,2024-02-26T11:39:41Z,best player प्रिति R
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3","Thank You This Video Motivation For❤🇳🇵🙏Preeti Rai,Indina Rana Mager",@Patnali,2024-02-26T11:10:53Z,"Thank You This Video Motivation For❤🇳🇵🙏 प्रेएति रै, इन्दिन रन मगेर्"
WorldLink Communications,"UNiTE #OrangetheWorld ""Women ofNepal"" podcast Episode 3","प्रिय बहिनी प्रिती, अब भविष्यको दिनहरूमा नेपाल यसरी नै यस फुटबल खेलमा पछाडिको निम्ति बलियो जग नै बसालि राख्नलाई, प्रसारण अनि शैक्षिक संस्थाहरू मा पनि बर्तमान तपाईहरू को टोली बाट नै ठोस पहल भएको असल होला.सही समय र अवसर पनि यही होला बधाईहरू छ शुभकामनाहरू छ 💐💐💐💐🙌🙌🙌🙌🙌",@jyotipradhan9587,2024-02-26T10:40:39Z,"प् रि य बहि नी प् रि ती, अब भवि ष् यको दि नहरू मा ने पा ल यसरी नै यस फु टबल खे लमा पछा डि को नि म् ति बलि यो जग नै बसा लि रा ख् नला ई, प् रसा रण अनि शै क् षि क सं स् था हरू मा पनि बर् तमा न तपा ईहरू को टो ली बा ट नै ठो स पहल भएको असल हो ला. सही समय र अवसर पनि यही हो ला बधा ईहरू छ शु भका मना हरू छ💐💐💐💐🙌🙌🙌🙌🙌"
